dataset_id , datastructure_id ,owner, project,Semantic Coverage, variable_id,variable_label,variable_concept_entity,variable_concept_caracteristic,dataType,unit,data points
370,528,Kai Uwe Totsche -,C05,5,5,3836,Sample ID,http://purl.obolibrary.org/obo/OBI_0000747,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,2410
370,528,Kai Uwe Totsche -,C05,5,5,3837,Time NaCl,Hydrocarbonate,http://purl.obolibrary.org/obo/PATO_0000165,none,String,2410
370,528,Kai Uwe Totsche -,C05,5,5,3838,Conservative tracer NaCl,http://purl.obolibrary.org/obo/CHEBI_26710,http://purl.obolibrary.org/obo/PATO_0000033,10 mMol,decimal,2410
370,528,Kai Uwe Totsche -,C05,5,5,3839,Time PEG,http://purl.obolibrary.org/obo/OBI_0000744,http://purl.obolibrary.org/obo/PATO_0000165,none,String,2410
370,528,Kai Uwe Totsche -,C05,5,5,3840,PEG 2.5kDa,http://purl.obolibrary.org/obo/OBI_0000065,http://purl.obolibrary.org/obo/PATO_0000033,100 mg/L,decimal,2410
371,528,Kai Uwe Totsche -,C05,5,5,3836,Sample ID,http://purl.obolibrary.org/obo/OBI_0000747,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,1080
371,528,Kai Uwe Totsche -,C05,5,5,3837,Time NaCl,http://purl.obolibrary.org/obo/OBI_0000744,http://purl.obolibrary.org/obo/PATO_0000165,none,String,1080
371,528,Kai Uwe Totsche -,C05,5,5,3838,Conservative tracer NaCl,http://purl.obolibrary.org/obo/CHEBI_26710,http://purl.obolibrary.org/obo/PATO_0000033,10 mMol,decimal,1080
371,528,Kai Uwe Totsche -,C05,5,5,3839,Time PEG,http://purl.obolibrary.org/obo/OBI_0000744,http://purl.obolibrary.org/obo/PATO_0000165,none,String,1080
371,528,Kai Uwe Totsche -,C05,5,5,3840,PEG 2.5kDa,http://purl.obolibrary.org/obo/OBI_0000065,http://purl.obolibrary.org/obo/PATO_0000033,100 mg/L,decimal,1080
372,528,Kai Uwe Totsche -,C05,5,5,3836,Sample ID,http://purl.obolibrary.org/obo/OBI_0000747,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,1080
372,528,Kai Uwe Totsche -,C05,5,5,3837,Time NaCl,http://purl.obolibrary.org/obo/OBI_0000744,http://purl.obolibrary.org/obo/PATO_0000165,none,String,1080
372,528,Kai Uwe Totsche -,C05,5,5,3838,Conservative tracer NaCl,http://purl.obolibrary.org/obo/CHEBI_26710,http://purl.obolibrary.org/obo/PATO_0000033,10 mMol,decimal,1080
372,528,Kai Uwe Totsche -,C05,5,5,3839,Time PEG,http://purl.obolibrary.org/obo/OBI_0000744,http://purl.obolibrary.org/obo/PATO_0000165,none,String,1080
372,528,Kai Uwe Totsche -,C05,5,5,3840,PEG 2.5kDa,http://purl.obolibrary.org/obo/OBI_0000065,http://purl.obolibrary.org/obo/PATO_0000033,100 mg/L,decimal,1080
375,529,Anke Hildebrandt -,B02,6,6,3841,Week_ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29844,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,138
375,529,Anke Hildebrandt -,B02,6,6,3842,Record_Date,http://purl.obolibrary.org/obo/OBI_0000744,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,none,date  mm/dd/yyyy,138
375,529,Anke Hildebrandt -,B02,6,6,3843,Time_Interval,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25301,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25543,Day,Number,138
375,529,Anke Hildebrandt -,B02,6,6,3844,Week_feature,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29844,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73619,none,String,138
375,529,Anke Hildebrandt -,B02,6,6,3845,Cov_Stage,http://purl.obolibrary.org/obo/ENVO_01001242,http://sweetontology.net/humanJurisdiction/State,none,String,138
375,529,Anke Hildebrandt -,B02,6,6,3846,Pg_mean_mm,http://purl.obolibrary.org/obo/OBI_0600034,http://purl.jp/bio/4/id/200906072213321410,Millimeter,Decimal,138
376,530,Anke Hildebrandt -,B02,4,11,3847,Week ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29844,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,242
376,530,Anke Hildebrandt -,B02,4,11,3848,Record_Date,http://purl.obolibrary.org/obo/OBI_0000744,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,none,date  mm/dd/yyyy,242
376,530,Anke Hildebrandt -,B02,4,11,3849,Week_Feature,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29844,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73619,none,String,242
376,530,Anke Hildebrandt -,B02,4,11,3850,Grass_Height_Level,No Annotation,No Annotation,none,String,242
376,530,Anke Hildebrandt -,B02,4,11,3851,Cov_Stage,http://purl.obolibrary.org/obo/ENVO_01001242,http://sweetontology.net/humanJurisdiction/State,none,String,242
376,530,Anke Hildebrandt -,B02,4,11,3852,mean_igmp_mm,No Annotation,No Annotation,Millimeter,Decimal,242
376,530,Anke Hildebrandt -,B02,4,11,3853,median_igmp_mm,No Annotation,No Annotation,Millimeter,Decimal,242
376,530,Anke Hildebrandt -,B02,4,11,3854,IRQ_igmp_mm,No Annotation,No Annotation,Millimeter,Decimal,242
376,530,Anke Hildebrandt -,B02,4,11,3855,SD_igmp_mm,No Annotation,No Annotation,Millimeter,Decimal,242
376,530,Anke Hildebrandt -,B02,4,11,3856,CQV_igmp_mm,No Annotation,No Annotation,Millimeter,Decimal,242
376,530,Anke Hildebrandt -,B02,4,11,3857,OS_igmp_mm,No Annotation,No Annotation,Millimeter,Decimal,242
385,534,Anke Hildebrandt -,B02,0,7,3859,igmp_ID,No Annotation,No Annotation,none,number,175
385,534,Anke Hildebrandt -,B02,0,7,3860,igmp_X_  UTM,No Annotation,No Annotation,Millimeter,Decimal,175
385,534,Anke Hildebrandt -,B02,0,7,3861,igmp_Y_  UTM,No Annotation,No Annotation,Millimeter,Decimal,175
385,534,Anke Hildebrandt -,B02,0,7,3862,correspondent_smmp_ID,No Annotation,No Annotation,none,integer,175
385,534,Anke Hildebrandt -,B02,0,7,3863,X_smmp_UTM,No Annotation,No Annotation,Millimeter,Decimal,175
385,534,Anke Hildebrandt -,B02,0,7,3864,Y_smmp_UTM,No Annotation,No Annotation,Millimeter,Decimal,175
385,534,Anke Hildebrandt -,B02,0,7,3865,Distance2smmp,No Annotation,No Annotation,Millimeter,Decimal,175
386,535,Anke Hildebrandt -,B02,3,4,3866,Week ID,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29844,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,92
386,535,Anke Hildebrandt -,B02,3,4,3867,Record_Date,http://purl.obolibrary.org/obo/OBI_0000744,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,none,date  mm/dd/yyyy,92
386,535,Anke Hildebrandt -,B02,3,4,3868,Cov_Stage,http://purl.obolibrary.org/obo/ENVO_01001242,http://sweetontology.net/humanJurisdiction/State,none,String,92
386,535,Anke Hildebrandt -,B02,3,4,3869,GHeight_mean,No Annotation,No Annotation,Centimeter,Decimal,92
387,536,Kai Uwe Totsche -,C03,19,20,3887,Citrate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63374,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3888,Fluoride,http://purl.obolibrary.org/obo/CHEBI_17051,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3889,Oxalate,http://purl.obolibrary.org/obo/CHEBI_132952,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3872,Sampling Date,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,none,date  mm/dd/yyyy,57320
387,536,Kai Uwe Totsche -,C03,19,20,3870,Sample ID,http://purl.obolibrary.org/obo/OBI_0000747,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,57320
387,536,Kai Uwe Totsche -,C03,19,20,3871,Sampling location,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/GAZ_00000448,none,String,57320
387,536,Kai Uwe Totsche -,C03,19,20,3873,Accumulation period,http://purl.obolibrary.org/obo/PATO_0002269,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25616,none,int64,57320
387,536,Kai Uwe Totsche -,C03,19,20,3874,Chloride,http://purl.obolibrary.org/obo/CHEBI_17996,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3875,Bromide,http://purl.obolibrary.org/obo/CHEBI_15858,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3876,Nitrate,http://purl.obolibrary.org/obo/CHEBI_17632,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3877,Nitrite,http://purl.obolibrary.org/obo/CHEBI_16301,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3878,Sulfate,http://purl.obolibrary.org/obo/CHEBI_16189,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3879,Phosphate,http://purl.obolibrary.org/obo/CHEBI_26020,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3880,Carbon dioxide,http://purl.obolibrary.org/obo/CHEBI_16526,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3881,Hydrocarbonate,No Annotation,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3882,Lactate,http://purl.obolibrary.org/obo/CHEBI_24996,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3883,Acetate,http://purl.obolibrary.org/obo/CHEBI_30089,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3884,Propionate,http://purl.obolibrary.org/obo/CHEBI_17272,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3885,Formate,http://purl.obolibrary.org/obo/CHEBI_15740,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
387,536,Kai Uwe Totsche -,C03,19,20,3886,Pyruvate,http://purl.obolibrary.org/obo/CHEBI_15361,http://purl.obolibrary.org/obo/PATO_0000033,miligram per liter,double,57320
389,486,Kai Uwe Totsche -,C03,5,5,3317,Sample_ID,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,14330
389,486,Kai Uwe Totsche -,C03,5,5,3318,Sampling Location,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/GAZ_00000448,none,String,14330
389,486,Kai Uwe Totsche -,C03,5,5,3319,Sampling Date,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,Date Unit,Date Data type,14330
389,486,Kai Uwe Totsche -,C03,5,5,3320,Accumulation period,http://purl.obolibrary.org/obo/PATO_0002269,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25616,none,int64,14330
389,486,Kai Uwe Totsche -,C03,5,5,3321,Seepage Volume,http://id.loc.gov/authorities/subjects/sh85119573,http://purl.obolibrary.org/obo/PATO_0000918,mililiter,double,14330
390,517,Kai Uwe Totsche -,C03,15,15,3751,Sample ID,http://purl.obolibrary.org/obo/OBI_0000747,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25364,none,String,42990
390,517,Kai Uwe Totsche -,C03,15,15,3752,Sampling Location,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://purl.obolibrary.org/obo/GAZ_00000448,none,String,42990
390,517,Kai Uwe Totsche -,C03,15,15,3753,Sampling Date,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-entities.owl#TemporalEntity,http://www.aquadiva.uni-jena.de/ad-ontology/ad-ontology.0.0/ad-ontology-characteristics.owl#Date,Date Unit,Date Data type,42990
390,517,Kai Uwe Totsche -,C03,15,15,3754,Accumulation Period,http://purl.obolibrary.org/obo/PATO_0002269,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25616,none,int64,42990
390,517,Kai Uwe Totsche -,C03,15,15,3755,pH,http://id.loc.gov/authorities/subjects/sh85119573,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45997,none,Decimal,42990
390,517,Kai Uwe Totsche -,C03,15,15,3756,Standard Deviation of pH,http://id.loc.gov/authorities/subjects/sh85119573,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45997,none,decimal,42990
390,517,Kai Uwe Totsche -,C03,15,15,3757,Electrical Conductivity (Tref=25),http://id.loc.gov/authorities/subjects/sh85119573,http://purl.obolibrary.org/obo/PATO_0001757,MicroSiemens/cm,String,42990
390,517,Kai Uwe Totsche -,C03,15,15,3758,Total Organic Carbon,http://purl.obolibrary.org/obo/CHEBI_27594,http://purl.obolibrary.org/obo/PATO_0000033,milligram/Liter,String,42990
390,517,Kai Uwe Totsche -,C03,15,15,3759,Standard Deviation Total Organic Carbon,http://purl.obolibrary.org/obo/CHEBI_27594,http://purl.obolibrary.org/obo/PATO_0000033,milligram/Liter,Decimal,42990
390,517,Kai Uwe Totsche -,C03,15,15,3760,Dissolved Organic Carbon,http://purl.obolibrary.org/obo/ENVO_09100001,http://purl.obolibrary.org/obo/PATO_0000033,milligram/Liter,String,42990
390,517,Kai Uwe Totsche -,C03,15,15,3761,Standard Deviation Dissolved organic carbon,http://purl.obolibrary.org/obo/ENVO_09100001,http://purl.obolibrary.org/obo/PATO_0000033,milligram/Liter,Decimal,42990
390,517,Kai Uwe Totsche -,C03,15,15,3762,Total Inorganic Carbon,http://purl.obolibrary.org/obo/CHEBI_27594,http://purl.obolibrary.org/obo/PATO_0000033,milligram/Liter,String,42990
390,517,Kai Uwe Totsche -,C03,15,15,3763,Standard Deviation Total Inorganic Carbon,http://purl.obolibrary.org/obo/CHEBI_27594,http://purl.obolibrary.org/obo/PATO_0000033,milligramm per liter,Decimal,42990
390,517,Kai Uwe Totsche -,C03,15,15,3764,Dissolved Inorganic Carbon,http://purl.obolibrary.org/obo/ENVO_09100001,http://purl.obolibrary.org/obo/PATO_0000033,milligram/Liter,String,42990
390,517,Kai Uwe Totsche -,C03,15,15,3765,Standard Deviation Dissolved Inorganic Carbon,http://purl.obolibrary.org/obo/ENVO_09100001,http://purl.obolibrary.org/obo/PATO_0000033,milligram/Liter,Decimal,42990
410,496,,,0,8,3526,No.,No Annotation,No Annotation,none,Number,0
410,496,,,0,8,3527,Sample_ID,No Annotation,No Annotation,none,String,0
410,496,,,0,8,3528,Species,No Annotation,No Annotation,none,String,0
410,496,,,0,8,3529,Material Type,No Annotation,No Annotation,none,string,0
410,496,,,0,8,3530,date of material isolation,No Annotation,No Annotation,Date Unit,Date Data type,0
410,496,,,0,8,3531,Concentration,No Annotation,No Annotation,nanogram_per_microlitre,Decimal,0
410,496,,,0,8,3532,Total volume,No Annotation,No Annotation,microliter,decimal,0
410,496,,,0,8,3535,Notes,No Annotation,No Annotation,none,String,0
454,38,Kai Uwe Totsche,D03,0,37,137,Aquifer,No Annotation,No Annotation,none,String,0
454,38,Kai Uwe Totsche,D03,0,37,138,Well name,No Annotation,No Annotation,none,String,0
454,38,Kai Uwe Totsche,D03,0,37,140,sampling time,No Annotation,No Annotation,time,String,0
454,38,Kai Uwe Totsche,D03,0,37,142,water table,No Annotation,No Annotation,Meter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,143,reference niveau,No Annotation,No Annotation,none,String,0
454,38,Kai Uwe Totsche,D03,0,37,146,oxygen,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,147,electronic conductivity,No Annotation,No Annotation,microsiemens per centimetre,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,148,Redox potential,No Annotation,No Annotation,millivolts,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,144,sample temperature,No Annotation,No Annotation,temperature,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,145,pH,No Annotation,No Annotation,none,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,149,Dissolved organic carbon,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,150,Total organic carbon,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,151,tubidity,No Annotation,No Annotation,Formacine attenuation units,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,152,Dissolved inorganic carbon,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,153,Total inorganic carbon,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,154,Iron II_photom,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,156,Ammonium_photom,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,158,Nitrite_photom,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,159,sulfide_photom,No Annotation,No Annotation,parts per million,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,161,Phosphate_Ion Chrom.,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,162,Sulfate_Ion Chrom.,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,163,Chloride_Ion Chrom.,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,164,Nitrite_Ion Crom.,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,165,Calcium_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,166,Iron_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,167,Kalium_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,168,Magnesium_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,170,Sodium_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,171,Phosphorus_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,172,Sulfur_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,174,Base capacity pH 8.2,No Annotation,No Annotation,millimole per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,175,Acid capacity pH4.3,No Annotation,No Annotation,millimole per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,201,Sample_ID,No Annotation,No Annotation,aquadiva,String,0
454,38,Kai Uwe Totsche,D03,0,37,136,PN-Datum,No Annotation,No Annotation,none,Date,0
454,38,Kai Uwe Totsche,D03,0,37,141,Sample source,No Annotation,No Annotation,none,Text,0
454,38,Kai Uwe Totsche,D03,0,37,160,Nitrate_Ion Crom.,No Annotation,No Annotation,milligramm per liter,Decimal,0
454,38,Kai Uwe Totsche,D03,0,37,169,Manganese_OES,No Annotation,No Annotation,milligramm per liter,Decimal,0
455,501,-,/,0,8,3536,No.,No Annotation,No Annotation,none,Number,0
455,501,-,/,0,8,3537,Sample ID,No Annotation,No Annotation,none,String,0
455,501,-,/,0,8,3538,Species,No Annotation,No Annotation,none,String,0
455,501,-,/,0,8,3539,Material Type,No Annotation,No Annotation,none,string,0
455,501,-,/,0,8,3540,Date of material isolation,No Annotation,No Annotation,Date Unit,Date Data type,0
455,501,-,/,0,8,3541,Concentration,No Annotation,No Annotation,nanogram_per_microlitre,Decimal,0
455,501,-,/,0,8,3542,Total volume,No Annotation,No Annotation,microliter,decimal,0
455,501,-,/,0,8,3543,Notes,No Annotation,No Annotation,none,String,0
479,542,-,/,0,15,3954,Sample ID,No Annotation,No Annotation,none,String,20
479,542,-,/,0,15,3955,Sampling Location,No Annotation,No Annotation,none,String,20
479,542,-,/,0,15,3956,Sampling Date,No Annotation,No Annotation,Date Unit,Date Data type,20
479,542,-,/,0,15,3957,Accumulation Period,No Annotation,No Annotation,none,int64,20
479,542,-,/,0,15,3958,pH,No Annotation,No Annotation,none,Decimal,20
479,542,-,/,0,15,3960,Electrical Conductivity (Tref=25),No Annotation,No Annotation,MicroSiemens/cm,String,20
479,542,-,/,0,15,3961,Total Organic Carbon,No Annotation,No Annotation,milligram/Liter,String,20
479,542,-,/,0,15,3962,Standard Deviation Total Organic Carbon,No Annotation,No Annotation,milligram/Liter,Decimal,20
479,542,-,/,0,15,3969,Sample cycle,No Annotation,No Annotation,none,String,20
479,542,-,/,0,15,3963,Dissolved Organic Carbon,No Annotation,No Annotation,milligram/Liter,String,20
479,542,-,/,0,15,3964,Standard Deviation Dissolved organic carbon,No Annotation,No Annotation,milligram/Liter,Decimal,20
479,542,-,/,0,15,3965,Total Inorganic Carbon,No Annotation,No Annotation,milligram/Liter,String,20
479,542,-,/,0,15,3966,Standard Deviation Total Inorganic Carbon,No Annotation,No Annotation,milligramm per liter,Decimal,20
479,542,-,/,0,15,3967,Dissolved Inorganic Carbon,No Annotation,No Annotation,milligram/Liter,String,20
479,542,-,/,0,15,3968,Standard Deviation Dissolved Inorganic Carbon,No Annotation,No Annotation,milligram/Liter,Decimal,20
480,543,,/,0,6,3970,treatment,No Annotation,No Annotation,none,String,20
480,543,,/,0,6,3971,description,No Annotation,No Annotation,none,String,20
480,543,,/,0,6,3972,incubation time / days,No Annotation,No Annotation,Day,Number,20
